Date,SimFinId,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding
2023-07-10,59265,334.6,335.23,327.59,331.83,324.17,32791449,,7434000000.0
2023-07-11,59265,331.06,332.86,327.0,332.47,324.8,26698218,,7434000000.0
2023-07-12,59265,336.6,341.65,335.67,337.2,329.42,29995262,,7434000000.0
2023-07-13,59265,339.56,343.74,339.02,342.66,334.75,20567159,,7434000000.0
2023-07-14,59265,347.59,351.43,344.31,345.24,337.27,28352729,,7434000000.0
2023-07-17,59265,345.68,346.99,342.2,345.73,337.75,20363927,,7434000000.0
2023-07-18,59265,345.83,366.78,342.17,359.49,351.19,64872705,,7434000000.0
2023-07-19,59265,361.75,362.46,352.44,355.08,346.88,39732901,,7434000000.0
2023-07-20,59265,353.57,357.97,345.37,346.87,338.86,33778395,,7434000000.0
2023-07-21,59265,349.15,350.3,339.83,343.77,335.83,69405382,,7434000000.0
2023-07-24,59265,345.85,346.92,342.31,345.11,337.14,26719207,,7434000000.0
2023-07-25,59265,347.11,351.89,345.07,350.98,342.88,41637739,,7434000000.0
2023-07-26,59265,341.44,344.67,333.11,337.77,329.97,58383702,,7434000000.0
2023-07-27,59265,340.48,341.33,329.05,330.72,323.09,39635262,,7434000000.0
2023-07-28,59265,333.67,340.01,333.17,338.37,330.56,28484868,,7434000000.0
2023-07-31,59265,336.92,337.69,333.36,335.92,328.17,25446022,,7434000000.0
2023-08-01,59265,335.19,338.54,333.7,336.34,328.58,18381253,,7434000000.0
2023-08-02,59265,333.63,333.63,326.36,327.5,319.94,27761257,,7434000000.0
2023-08-03,59265,326.0,329.88,325.95,326.66,319.12,18360352,,7434000000.0
2023-08-04,59265,331.88,335.14,327.24,327.78,320.21,23741484,,7434000000.0
2023-08-07,59265,328.37,331.11,327.52,330.11,322.49,17741526,,7434000000.0
2023-08-08,59265,326.96,328.75,323.0,326.05,318.52,22327574,,7434000000.0
2023-08-09,59265,326.47,327.11,321.05,322.23,314.79,22373268,,7434000000.0
2023-08-10,59265,326.01,328.26,321.18,322.93,315.48,20113725,,7434000000.0
2023-08-11,59265,320.26,322.41,319.21,321.01,313.6,24355491,,7434000000.0
2023-08-14,59265,321.39,324.06,320.08,324.04,316.56,18836139,,7434000000.0
2023-08-15,59265,323.0,325.09,320.9,321.86,314.43,16966285,,7434000000.0
2023-08-16,59265,320.8,324.42,319.8,320.4,313.67,20698864,0.68,7434000000.0
2023-08-17,59265,320.54,321.87,316.21,316.88,310.22,21257161,,7434000000.0
2023-08-18,59265,314.49,318.38,311.55,316.48,309.83,24755012,,7434000000.0
2023-08-21,59265,317.93,322.77,317.04,321.88,315.12,24039956,,7434000000.0
2023-08-22,59265,325.5,326.07,321.46,322.46,315.69,16102024,,7434000000.0
2023-08-23,59265,323.82,329.2,323.46,327.0,320.13,21166382,,7434000000.0
2023-08-24,59265,332.85,332.98,319.96,319.97,313.25,23281434,,7434000000.0
2023-08-25,59265,321.47,325.36,318.8,322.98,316.19,21684104,,7434000000.0
2023-08-28,59265,325.66,326.15,321.72,323.7,316.9,14808482,,7434000000.0
2023-08-29,59265,321.88,328.98,321.88,328.41,321.51,19284590,,7434000000.0
2023-08-30,59265,328.67,329.81,326.44,328.79,321.88,15222110,,7434000000.0
2023-08-31,59265,329.2,330.91,326.78,327.76,320.87,26410954,,7434000000.0
2023-09-01,59265,331.31,331.99,326.78,328.66,321.75,14942024,,7434000000.0
2023-09-05,59265,329.0,334.85,328.66,333.55,326.54,18553859,,7434000000.0
2023-09-06,59265,333.38,334.46,330.18,332.88,325.89,17535773,,7434000000.0
2023-09-07,59265,331.29,333.08,329.03,329.91,322.98,18380995,,7434000000.0
2023-09-08,59265,330.09,336.16,329.46,334.27,327.25,19548165,,7434000000.0
2023-09-11,59265,337.24,338.42,335.43,337.94,330.84,16583324,,7434000000.0
2023-09-12,59265,335.81,336.79,331.48,331.77,324.8,17565482,,7434000000.0
2023-09-13,59265,331.31,336.85,331.17,336.06,329.0,16544412,,7434000000.0
2023-09-14,59265,339.15,340.86,336.57,338.7,331.58,20267048,,7434000000.0
2023-09-15,59265,336.92,337.4,329.65,330.22,323.28,37679792,,7434000000.0
2023-09-18,59265,327.8,330.4,326.36,329.06,322.15,16834208,,7434000000.0
2023-09-19,59265,326.17,329.39,324.51,328.65,321.75,16514487,,7434000000.0
2023-09-20,59265,329.51,329.59,320.51,320.77,314.03,21436525,,7434000000.0
2023-09-21,59265,319.26,325.35,315.0,319.53,312.82,35560362,,7434000000.0
2023-09-22,59265,321.32,321.45,316.15,317.01,310.35,21447887,,7434000000.0
2023-09-25,59265,316.59,317.67,315.0,317.54,310.87,17835964,,7434000000.0
2023-09-26,59265,315.13,315.88,310.02,312.14,305.58,26297573,,7434000000.0
2023-09-27,59265,312.3,314.3,309.69,312.79,306.22,19410082,,7434000000.0
2023-09-28,59265,310.99,315.48,309.45,313.64,307.05,19683564,,7434000000.0
2023-09-29,59265,317.75,319.47,314.98,315.75,309.12,24147298,,7434000000.0
2023-10-02,59265,316.28,321.89,315.18,321.8,315.04,20570006,,7446000000.0
