Date,SimFinId,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding
2022-06-15,89661,169.64,171.44,168.64,169.99,151.5,7796330,,2629615456.0
2022-06-16,89661,168.4,170.21,167.41,170.08,151.58,7056743,,2629615456.0
2022-06-17,89661,170.63,172.2,169.24,169.46,151.03,12486568,,2629615456.0
2022-06-21,89661,170.75,173.86,169.56,173.01,154.19,8219662,,2629615456.0
2022-06-22,89661,172.0,177.92,171.69,175.74,156.63,10593449,,2629615456.0
2022-06-23,89661,177.0,179.81,176.52,179.66,160.12,10223458,,2629615456.0
2022-06-24,89661,180.78,182.53,179.98,182.29,162.46,9374446,,2629615456.0
2022-06-27,89661,181.64,183.35,181.5,182.12,162.31,5908839,,2629615456.0
2022-06-28,89661,182.17,182.97,176.31,176.94,157.7,9277210,,2629615456.0
2022-06-29,89661,177.22,178.3,176.43,176.99,157.74,7097873,,2629615456.0
2022-06-30,89661,176.86,178.29,175.03,177.51,158.2,10777248,,2629615456.0
2022-07-01,89661,177.45,179.72,176.69,179.52,160.0,5498393,,2629615456.0
2022-07-05,89661,178.83,179.12,174.61,178.14,158.77,5677363,,2629615456.0
2022-07-06,89661,178.07,179.44,177.41,178.3,158.91,5335631,,2629615456.0
2022-07-07,89661,177.86,179.12,177.51,178.5,159.09,5725839,,2629615456.0
2022-07-08,89661,178.33,179.99,177.77,178.28,158.89,3828375,,2629615456.0
2022-07-11,89661,177.7,179.02,177.52,178.35,158.95,3645448,,2629615456.0
2022-07-12,89661,177.98,178.45,175.2,175.85,156.72,4708892,,2629615456.0
2022-07-13,89661,175.66,176.33,174.5,175.44,156.36,5291697,,2629615456.0
2022-07-14,89661,172.53,176.01,172.3,175.68,156.57,5359551,,2629615456.0
2022-07-15,89661,177.71,178.51,176.55,178.23,158.85,5691095,,2629615456.0
2022-07-18,89661,177.74,178.19,173.91,174.23,155.28,7605677,,2629615456.0
2022-07-19,89661,176.33,176.75,169.88,171.69,153.02,13256444,,2629615456.0
2022-07-20,89661,172.2,172.55,169.76,170.71,152.14,7455775,,2629615456.0
2022-07-21,89661,170.05,171.39,169.77,171.31,152.68,5729215,,2629615456.0
2022-07-22,89661,171.59,172.49,171.06,172.12,153.4,4257032,,2629615456.0
2022-07-25,89661,172.12,172.97,171.72,172.46,153.7,4437270,,2629615456.0
2022-07-26,89661,172.56,174.98,172.49,173.68,154.79,4525545,,2629615456.0
2022-07-27,89661,172.63,174.1,171.13,173.2,154.36,4648499,,2629615456.0
2022-07-28,89661,173.4,176.09,171.44,174.2,155.25,5513018,,2629615456.0
2022-07-29,89661,173.79,174.85,172.91,174.52,155.54,6451431,,2629615456.0
2022-08-01,89661,174.17,175.16,173.54,173.91,155.0,5461387,,2629615456.0
