year,revenue,eps,net_income,operating_margin,cash,total_debt,total_assets,net_assets,pe_ratio,total_liabilities,shares_outstanding,dividend_yield,price_to_sales,price_to_book
2013,55650000000.0,5.87,5590000000.0,9.21,6080000000.0,37750000000.0,84890000000.0,20870000000.0,11.4,64010000000.00001,630000000.0,2.57,1.04,2.77
2012,65870000000.00001,8.71,8100000000.0,12.5,5490000000.0,40140000000.0,88970000000.0,17580000000.0,7.43,71380000000.0,650000000.0,3.83,0.891,3.34
2011,60130000000.0,,7940000000.0,11.18,3050000000.0,34590000000.0,81210000000.0,12920000000.0,,68280000000.0,640000000.0,2.83,0.9742,4.53
2010,42580000000.0,,5000000000.0,8.81,3590000000.0,28410000000.0,64019999999.99999,10860000000.0,,53150000000.0,630000000.0,2.66,1.4,5.51
2009,32390000000.0,,2000000000.0,1.76,4860000000.0,31630000000.0,60030000000.0,9300000000.0,,50730000000.0,620000000.0,4.38,1.1,3.83
2008,51320000000.0,,7100000000.0,8.77,2730000000.0,35530000000.0,67780000000.0,6710000000.0,,61060000000.0,600000000.0,5.42,0.5235,4.0
2007,44950000000.0,,6370000000.0,11.1,1120000000.0,28420000000.0,56130000000.0,8990000000.0,,47130000000.0,630000000.0,2.9,1.01,5.03
2006,41510000000.0,,6150000000.0,11.71,530000000.0,27290000000.0,51440000000.0,6850000000.0,,44590000000.0,650000000.0,2.91,0.954,5.77
2005,36330000000.0,,4920000000.0,10.74,1100000000.0,25740000000.0,47550000000.0,8430000000.0,,39120000000.0,670000000.0,2.6,1.07,4.6
2004,30290000000.0,,3420000000.0,8.93,440000000.0,23520000000.0,43090000000.0,7460000000.0,,35620000000.0,,2.68,1.1,4.48
2003,22760000000.0,,1680000000.0,6.48,340000000.0,20280000000.0,36700000000.0,6070000000.0,,30620000000.0,,2.93,1.25,4.7
2002,20150000000.0,,1310000000.0,5.53,300000000.0,17860000000.0,32700000000.000004,5470000000.0,,27230000000.0,,5.37,0.781,2.88
2001,20450000000.0,,1490000000.0,5.72,400000000.0,16600000000.000002,30650000000.0,5610000000.0,,25040000000.0,,4.78,0.8773,
2000,20170000000.0,,2420000000.0,,330000000.0,15060000000.0,,,,,,5.23,,
1999,19700000000.0,,2049999999.9999998,,540000000.0,13800000000.0,,,,,,5.12,,
1998,20970000000.0,,2740000000.0,,360000000.0,12450000000.0,,,,,,4.72,,
1997,18920000000.0,,2790000000.0,,290000000.0,8560000000.000001,,,,,,3.74,,
1996,16520000000.0,,2280000000.0,,480000000.0,7450000000.0,,,,,,4.09,,
1995,,,,,,,,,,,,4.29,,
1994,,,,,,,,,,,,1.75,,
1993,,,,,,,,,,,,1.46,,
1992,,,,,,,,,,,,2.44,,
1991,,,,,,,,,,,,6.04,,
1990,,,,,,,,,,,,5.79,,
1989,,,,,,,,,,,,4.81,,
1988,,,,,,,,,,,,2.81,,
1987,,,,,,,,,,,,1.93,,
1986,,,,,,,,,,,,3.02,,
1985,,,,,,,,,,,,2.92,,
1984,,,,,,,,,,,,10.03,,
1983,,,,,,,,,,,,8.13,,
1982,,,,,,,,,,,,15.85,,
1981,,,,,,,,,,,,0.0,,
1980,,,,,,,,,,,,0.0,,
1979,,,,,,,,,,,,0.0,,
1978,,,,,,,,,,,,0.0,,
1977,,,,,,,,,,,,0.0,,
1976,,,,,,,,,,,,0.0,,
1975,,,,,,,,,,,,0.0,,
1974,,,,,,,,,,,,0.0,,
1973,,,,,,,,,,,,0.0,,
1972,,,,,,,,,,,,0.0,,
1971,,,,,,,,,,,,0.0,,
1970,,,,,,,,,,,,0.0,,
